date,ticker,company,sector,open_price,high_price,low_price,close_price,volume,daily_return,sma_10,sma_20,volatility_20d,rsi_14,target_next_day_direction
2026-03-16,AFRIBANK,African Heritage Bank Plc,Banking,49.57521083439283,50.46724818026412,47.90054508773623,48.65457543156575,8904629,-0.01857047882060421,47.99421064557514,44.91610332259791,0.02904557636463623,71.42220504919663,0
2026-03-17,AFRIBANK,African Heritage Bank Plc,Banking,48.65457543156575,49.8629927970232,43.62485893610248,43.78911788840918,17481471,-0.1,48.15512624664182,45.0116540541048,0.03782131136546802,55.64547084552299,0
2026-03-18,AFRIBANK,African Heritage Bank Plc,Banking,43.78911788840918,44.58843127912952,42.66778097262246,43.15248560527601,12251433,-0.01453859574781915,48.10884709421181,45.05977767433475,0.03800226666289407,52.93065646456996,1
2026-03-19,AFRIBANK,African Heritage Bank Plc,Banking,43.15248560527601,44.48859651571505,42.93680436630088,43.42614445406004,14909443,0.006341670588508931,47.80634228761954,45.11072639261302,0.03800868693688116,52.05193286464036,0
2026-03-20,AFRIBANK,African Heritage Bank Plc,Banking,43.42614445406004,44.28770181999752,41.03300769680209,41.82490992424594,19809272,-0.03687259253485011,47.18820415368633,45.12621097697162,0.03867079382580368,48.75886687093027,0
2026-03-23,AFRIBANK,African Heritage Bank Plc,Banking,41.82490992424594,41.93080455239301,40.34411430127999,40.7513091379662,4847317,-0.02566893241908392,46.25473662361251,45.09032364130684,0.03913187395051088,47.09198290523511,0
2026-03-24,AFRIBANK,African Heritage Bank Plc,Banking,40.7513091379662,41.06736126341509,39.55421289383886,40.56180484077534,3905320,-0.00465026280626409,45.1797133586339,45.072003054067,0.03903096117490865,43.45260570744069,0
2026-03-25,AFRIBANK,African Heritage Bank Plc,Banking,40.56180484077534,41.2248791941085,39.3265980358432,39.44997093303954,11277420,-0.02741085886341309,43.92669248391703,44.98256867246529,0.03946883909212261,33.78907335740548,1
2026-03-26,AFRIBANK,African Heritage Bank Plc,Banking,39.44997093303954,41.02876936620389,38.83836522318103,40.04218919109977,9857672,0.01501188072015119,43.12277182408306,44.8933987787452,0.03948552660804804,30.6989470502341,1
2026-03-27,AFRIBANK,African Heritage Bank Plc,Banking,40.04218919109977,43.06340093614858,39.91923356970752,42.77611682051773,19662470,0.06827617781761135,42.44286242269555,44.90649825270047,0.04231856383365604,32.82899527719654,0
2026-03-30,AFRIBANK,African Heritage Bank Plc,Banking,42.77611682051773,43.54190545597582,41.93085313028514,42.30504311258078,16707632,-0.0110125402432743,41.80790919079705,44.9010599181861,0.04240073106236366,28.06437655951552,1
2026-03-31,AFRIBANK,African Heritage Bank Plc,Banking,42.30504311258078,43.24701601874432,42.14457370378594,42.71364931221894,13142369,0.009658569512641766,41.70036233317803,44.92774428990992,0.04241867554253165,27.14336133968709,0
2026-04-01,AFRIBANK,African Heritage Bank Plc,Banking,42.71364931221894,43.26882273896378,41.15473827956944,41.71323303581094,16480769,-0.02342146579645692,41.55643707623152,44.83264208522166,0.04204343695094774,31.67183565060316,1
2026-04-02,AFRIBANK,African Heritage Bank Plc,Banking,41.71323303581094,46.23155182572244,41.37308970320998,45.73081717012666,827781,0.09631437896138621,41.78690434783819,44.79662331772886,0.04511452170327113,40.33896384890215,1
2026-04-03,AFRIBANK,African Heritage Bank Plc,Banking,45.73081717012666,49.59686262575794,44.58937248503229,48.86011955695758,9471893,0.06842874412651263,42.49042531110935,44.83931473239783,0.04710478919609404,50.4649257026292,1
2026-04-06,AFRIBANK,African Heritage Bank Plc,Banking,48.86011955695758,50.75918843795042,47.66471800865429,49.6079776043067,12662379,0.01530610350794012,43.3760921577434,44.81541439067795,0.04621760907168915,66.1747754619245,1
2026-04-07,AFRIBANK,African Heritage Bank Plc,Banking,49.6079776043067,53.38287733889833,48.68057812420843,52.26737120372786,11255786,0.05360818416411915,44.54664879403865,44.86318107633628,0.04745421255292811,72.77558408916907,1
2026-04-08,AFRIBANK,African Heritage Bank Plc,Banking,52.26737120372786,55.01629730744367,50.98296470026005,53.84897052027501,19345681,0.03025978311368257,45.9865487527622,44.95662061833961,0.0478201860367037,74.445893667699,1
2026-04-09,AFRIBANK,African Heritage Bank Plc,Banking,53.84897052027501,58.52741981815154,53.71299111705019,57.34039419694851,14681398,0.06483733380490368,47.71636925334707,45.41957053871506,0.04602637317531517,83.42652422797356,0
2026-04-10,AFRIBANK,African Heritage Bank Plc,Banking,57.34039419694851,57.53016733263568,56.35107513312287,57.11520934128536,4745251,-0.0039271591836236,49.15027850542383,45.79657046405969,0.04584203155878682,86.59202626330654,0
2026-04-13,AFRIBANK,African Heritage Bank Plc,Banking,57.11520934128536,57.94971231313699,53.95537990002861,54.66811896487371,10307772,-0.04284481147200813,50.38658609065313,46.09724764072509,0.04689454548942332,78.65097397068494,0
2026-04-14,AFRIBANK,African Heritage Bank Plc,Banking,54.66811896487371,55.37496417281142,50.47879417096948,51.53125795195304,5588501,-0.05738007951098919,51.26834695462653,46.48435464390228,0.04254883423279302,72.67292693527494,1
2026-04-15,AFRIBANK,African Heritage Bank Plc,Banking,51.53125795195304,53.28407096265116,51.10653169067759,52.3049658076944,7994722,0.01501434054768762,52.32752023181488,46.9419786540232,0.04219950618317039,72.85782009515046,0
2026-04-16,AFRIBANK,African Heritage Bank Plc,Banking,52.3049658076944,52.41460138264958,50.7553046171397,51.4685293779964,1126728,-0.01599152999685077,52.90129145260185,47.34409790022002,0.04260865073007748,67.43606071744722,1
2026-04-17,AFRIBANK,African Heritage Bank Plc,Banking,51.4685293779964,53.36722461770808,50.74139089699368,52.06686094699884,16356693,0.01162519264166578,53.22196559160598,47.85619545135766,0.04119459340936765,69.48171434188966,1
2026-04-20,AFRIBANK,African Heritage Bank Plc,Banking,52.06686094699884,53.24243747468833,51.10421062509982,52.53563655601778,10667716,0.009003339177603412,53.51473148677709,48.44541182226025,0.0402535212609768,69.55483171752856,0
2026-04-21,AFRIBANK,African Heritage Bank Plc,Banking,52.53563655601778,52.99426645091519,51.39405918944954,51.66469146767065,11709315,-0.01657817712779519,53.45446351317137,49.00055615360502,0.0406237976318009,69.91526914375785,1
2026-04-22,AFRIBANK,African Heritage Bank Plc,Banking,51.66469146767065,53.91708352500763,50.86642716271103,53.54302245922303,6064837,0.03635618326933692,53.42386870706618,49.70520872991418,0.03978397182363638,67.09810229688237,0
2026-04-23,AFRIBANK,African Heritage Bank Plc,Banking,53.54302245922303,54.70161130533485,49.81412215901169,50.93280327718877,15764354,-0.04874994092875746,52.7831096150902,50.24973943421863,0.04235007469511615,54.6418281112274,1
2026-04-24,AFRIBANK,African Heritage Bank Plc,Banking,50.93280327718877,52.8157884750966,49.86094994054256,51.92222923980444,15289850,0.01942610457215494,52.2638116049421,50.70704505518297,0.04035214944446209,55.1273479750267,1
2026-04-27,AFRIBANK,African Heritage Bank Plc,Banking,51.92222923980444,53.11080674162415,50.89057931749918,52.1128986393954,18145213,0.003672211351141159,52.00828957239428,51.1974378315237,0.04007280846597262,49.61572079669937,1
2026-04-28,AFRIBANK,African Heritage Bank Plc,Banking,52.1128986393954,53.42847203887752,50.9434853221086,52.15967046118633,18510694,0.0008975095036372288,52.0711308233176,51.66973888897208,0.04013873172602239,45.45010708674201,0
2026-04-29,AFRIBANK,African Heritage Bank Plc,Banking,52.15967046118633,53.09133932872547,50.60762221187377,51.58004678466616,17632372,-0.01111248731817594,51.99863892101479,52.16307957641484,0.0396782372317813,31.59912523649362,0
2026-04-30,AFRIBANK,African Heritage Bank Plc,Banking,51.58004678466616,52.00207689671785,49.14400262511204,49.91822542230492,7724549,-0.0322182988568996,51.84360852544563,52.37244998902374,0.03537846737487218,28.94265444048895,0
2026-05-01,AFRIBANK,African Heritage Bank Plc,Banking,49.91822542230492,50.65875882621027,48.41217029347801,49.27163758895195,14867441,-0.01295294109281482,51.56408618964095,52.39302589062347,0.03223764250594643,32.35118348879513,1
2026-05-04,AFRIBANK,African Heritage Bank Plc,Banking,49.27163758895195,52.15205685039271,48.06141661621704,51.96790363598663,8186566,0.05472247684414803,51.50731289763782,52.51102219220746,0.03430259938262744,51.47039415260686,1
2026-05-05,AFRIBANK,African Heritage Bank Plc,Banking,51.96790363598663,54.17223071548941,51.54269198557446,53.04601209533838,14071838,0.02074565999243379,51.6454449604046,52.54995423678798,0.03248380566049259,52.44532391359359,1
2026-05-06,AFRIBANK,African Heritage Bank Plc,Banking,53.04601209533838,56.79293043196341,51.84864468603963,55.85807263230863,13053668,0.05301172370726387,51.87694997771316,52.65040934238966,0.03392020456939385,62.81398663492892,1
2026-05-07,AFRIBANK,African Heritage Bank Plc,Banking,55.85807263230863,60.59923132594449,54.82506459704869,59.48715077271849,3346518,0.06496962693823378,52.73238472726613,52.75774717117817,0.03393303609605652,68.40469790805587,0
2026-05-08,AFRIBANK,African Heritage Bank Plc,Banking,59.48715077271849,60.42275940357231,58.34373318311661,59.14712027252885,1265699,-0.005716032719213277,53.45487383053857,52.85934271774035,0.03395290021827766,66.50400362130578,1
2026-05-11,AFRIBANK,African Heritage Bank Plc,Banking,59.14712027252885,61.81618154481937,58.39122256562069,60.57896231339922,12639884,0.02420814461081032,54.30148019793895,53.15488488516662,0.03254225362289809,71.64620918102548,1
2026-05-12,AFRIBANK,African Heritage Bank Plc,Banking,60.57896231339922,63.52569407639849,60.21016515433606,62.01921261870305,18992269,0.02377476025179895,55.28743441369063,53.67928261850411,0.02915273660207909,71.02985434644845,0
2026-05-13,AFRIBANK,African Heritage Bank Plc,Banking,62.01921261870305,62.59101685242189,60.49915255069443,61.50029453970938,1269770,-0.008367053644876218,56.27945918919495,54.13904905510486,0.02939643096212798,79.25426481659024,0
2026-05-14,AFRIBANK,African Heritage Bank Plc,Banking,61.50029453970938,62.91680148965176,56.1707983410305,57.60100270010609,7512990,-0.06340281569034763,57.04773691697507,54.44567272121035,0.03315044301379917,63.53938008870097,0
2026-05-15,AFRIBANK,African Heritage Bank Plc,Banking,57.60100270010609,58.25360842787425,56.01121845878303,56.32571919100388,17478549,-0.02213995328765098,57.75314507718026,54.65861563341061,0.03371278787919298,59.55031086555495,1
2026-05-18,AFRIBANK,African Heritage Bank Plc,Banking,56.32571919100388,59.62964655724548,55.43685407397398,58.67951628428874,9975671,0.0417890286549735,58.42430634201047,54.96580961982414,0.03472630658681788,63.38065238670055,0
2026-05-19,AFRIBANK,African Heritage Bank Plc,Banking,58.67951628428874,59.99268484953065,55.54845505488919,56.67433673818456,2428694,-0.03417171226138853,58.78713880629508,55.21629188334985,0.03554466141484151,59.87705165584789,0
2026-05-20,AFRIBANK,African Heritage Bank Plc,Banking,56.67433673818456,56.91981683288833,54.72020208460634,55.26333084428705,5543098,-0.02489673413234379,58.72766462749293,55.30230730260305,0.03536061737074762,60.46512696664384,1
2026-05-21,AFRIBANK,African Heritage Bank Plc,Banking,55.26333084428705,56.34272549523336,54.68278768723697,55.54710183252145,9209014,0.005134887526666869,58.33365973347323,55.53302223036968,0.03326716599076486,62.46374064323735,1
2026-05-22,AFRIBANK,African Heritage Bank Plc,Banking,55.54710183252145,57.32830818830428,55.29168656613326,56.34613710731459,3021754,0.0143848238419764,58.0535614169518,55.75421762374518,0.03317001677206419,59.40437083682962,0
2026-05-25,AFRIBANK,African Heritage Bank Plc,Banking,56.34613710731459,56.81344091835682,55.21453373827828,56.02868014783015,14579256,-0.005634050101426175,57.5985332003949,55.95000669916692,0.0332491429569261,56.62314686416589,0
2026-05-26,AFRIBANK,African Heritage Bank Plc,Banking,56.02868014783015,56.35624362111137,52.84286481600145,53.50313207721453,7895733,-0.04507598722568581,56.74692514624604,56.01717977996833,0.03502755889611684,44.70335394891864,1
2026-05-27,AFRIBANK,African Heritage Bank Plc,Banking,53.50313207721453,56.48018040373119,52.37394195456055,55.4267759021119,11526657,0.03595385447942013,56.1395732824863,56.20951623584062,0.03568554387109504,40.10873519414518,1
2026-05-28,AFRIBANK,African Heritage Bank Plc,Banking,55.4267759021119,57.29704840293165,54.06749887344665,56.87090185352982,13226654,0.02605466271334914,56.06656319782867,56.55715005740187,0.03492590190185206,44.73807689020511,1
2026-05-29,AFRIBANK,African Heritage Bank Plc,Banking,56.87090185352982,59.67668616542306,56.24765101005241,58.94852255765394,3512114,0.03653222713919672,56.32884353449367,57.04099430583697,0.03518096723562535,46.340190745335,0
2026-06-01,AFRIBANK,African Heritage Bank Plc,Banking,58.94852255765394,59.16029636925995,58.47436580706977,58.8443648356983,11976076,-0.001766926759763462,56.34532838963463,57.38481736582255,0.0335992115711856,42.41875750540386,1
2026-06-02,AFRIBANK,African Heritage Bank Plc,Banking,58.8443648356983,62.17010158627137,58.71080313275311,61.42606763060004,1811208,0.04387340745558573,56.82050147887618,57.80382014258564,0.03449169230764777,49.83864852007608,1
2026-06-03,AFRIBANK,African Heritage Bank Plc,Banking,61.42606763060004,65.18155782830952,61.03324116913402,64.0883784828795,8341131,0.04334171069341265,57.70300624273543,58.21533543511418,0.03388892892360409,64.90347652355493,1
2026-06-04,AFRIBANK,African Heritage Bank Plc,Banking,64.0883784828795,67.54638448054232,63.10311767552121,66.45487126371728,11942975,0.03692545882511219,58.793783185855,58.56372145966412,0.03190550995208884,72.1587750107945,1
2026-06-05,AFRIBANK,African Heritage Bank Plc,Banking,66.45487126371728,70.34153966929543,65.89198876105637,68.8873088153072,16554458,0.03660284799796098,60.04790035665426,59.05073088680302,0.03248287122240342,72.25424025970531,0
2026-06-08,AFRIBANK,African Heritage Bank Plc,Banking,68.8873088153072,69.7351744568233,66.4671505153299,67.34052807097197,4571448,-0.02245378388176357,61.17908514896845,59.38880917468167,0.0329417548104036,73.72786209476287,1
2026-06-09,AFRIBANK,African Heritage Bank Plc,Banking,67.34052807097197,68.29972218472011,65.94438406667817,67.41825047341298,12738452,0.001154169779587832,62.57059698858829,59.65876106741716,0.03268024485002825,78.74481105202759,1
2026-06-10,AFRIBANK,African Heritage Bank Plc,Banking,67.41825047341298,69.48523970479822,66.17830056482222,68.62494824389883,9028806,0.01789868117330813,63.89041422276698,60.01499375262664,0.03265558536889116,79.63383580287503,1
2026-06-11,AFRIBANK,African Heritage Bank Plc,Banking,68.62494824389883,69.36522244972525,68.06423113391465,68.78660722705737,967296,0.002355688234313797,65.08198476011974,60.5742739789742,0.0283223888073512,79.02805393436223,0
2026-06-12,AFRIBANK,African Heritage Bank Plc,Banking,68.78660722705737,69.04863137797166,65.66289917627583,67.15604844942668,7127751,-0.02370459662661378,65.90273734929703,61.11579044189534,0.02841578993285444,74.46493942081548,1
2026-06-15,AFRIBANK,African Heritage Bank Plc,Banking,67.15604844942668,68.3429689117958,66.4048518695677,67.57440733317262,17918274,0.006229653075269922,66.77574159904444,61.56053499433953,0.02736334312911061,84.09685787447185,1
2026-06-16,AFRIBANK,African Heritage Bank Plc,Banking,67.57440733317262,69.63810521286744,66.66846807987481,68.35206538934048,17489352,0.01150817427570841,67.46834137491848,62.14442142689734,0.02555413569073342,83.16169218326733,1
2026-06-17,AFRIBANK,African Heritage Bank Plc,Banking,68.35206538934048,70.97295960715523,66.88397203815461,69.34906316042732,9099459,0.0145862127999768,67.99440984267326,62.84870804270435,0.02422982940040738,82.76629171414089,1
2026-06-18,AFRIBANK,African Heritage Bank Plc,Banking,69.34906316042732,72.41379563541965,67.7935984964384,71.330002407661,15116628,0.02856475858442561,68.48192295706765,63.63785307146131,0.02446125953789463,82.67834100117902,1
2026-06-19,AFRIBANK,African Heritage Bank Plc,Banking,71.330002407661,75.02415383436697,69.61058516918146,74.12142916305555,4917573,0.03913397814626651,69.00533499184249,64.52661767424837,0.02515819189901232,85.31168076733441,1
2026-06-22,AFRIBANK,African Heritage Bank Plc,Banking,74.12142916305555,75.28482345880616,72.81974297921207,74.29613499023787,7675556,0.002357021837746812,69.70089568376906,65.43999041636877,0.0248902492777137,83.4726583369862,0
2026-06-23,AFRIBANK,African Heritage Bank Plc,Banking,74.29613499023787,74.4772554696229,73.38702904687189,73.63807873598648,3975791,-0.008857207098832984,70.32287851002641,66.44673774930736,0.02140017045813002,77.72772218396764,0
2026-06-24,AFRIBANK,African Heritage Bank Plc,Banking,73.63807873598648,75.46460015523006,70.46635102107061,72.09554573747381,16899541,-0.02094749109415368,70.66993825938393,67.28017624107545,0.02241033849284181,67.20081559249749,0
2026-06-25,AFRIBANK,African Heritage Bank Plc,Banking,72.09554573747381,72.8988571926034,66.92477234246834,67.6708415595791,17858250,-0.06137278153086852,70.5583616926361,67.82017322637792,0.02772328796214653,46.69236887380961,0
2026-06-26,AFRIBANK,African Heritage Bank Plc,Banking,67.6708415595791,68.6167252240448,64.84494587948444,66.40573205722195,10064842,-0.01869504609667548,70.48333005341561,68.19303370135631,0.02759705730341091,47.41870702980587,1
2026-06-29,AFRIBANK,African Heritage Bank Plc,Banking,66.40573205722195,67.60590941327597,65.862671805408,66.5542431920649,16563406,0.002236420414957139,70.38131363930486,68.57852761917465,0.02754966432027665,47.62346994370421,1
2026-06-30,AFRIBANK,African Heritage Bank Plc,Banking,66.5542431920649,68.5821548151398,66.06502359073922,67.70169844816706,1867604,0.01724090307496686,70.31627694518751,68.89230916005299,0.02626363358412586,47.45221472936833,1
2026-07-01,AFRIBANK,African Heritage Bank Plc,Banking,67.70169844816706,69.56474502565108,67.12608491506765,67.87758643871092,15719824,0.002597984904005254,70.16912927301587,69.08176955784458,0.02468239863238007,47.49344932042266,1
2026-07-02,AFRIBANK,African Heritage Bank Plc,Banking,67.87758643871092,69.69375186510625,66.18333020743623,69.18074007666426,6056386,0.01919858537000301,69.9542030399162,69.21806299849192,0.02370531656689506,55.68558005189951,1
2026-07-03,AFRIBANK,African Heritage Bank Plc,Banking,69.18074007666426,71.00992363809381,68.27879914573805,69.3907022806174,14473792,0.003034980598942275,69.48113035167238,69.24323267175744,0.02229371561760991,55.16077894505722,1
2026-07-06,AFRIBANK,African Heritage Bank Plc,Banking,69.3907022806174,70.34297574171714,68.35520818568712,70.14375375187467,14008532,0.01085233967242337,69.06589222783606,69.38339395580256,0.02171724169450679,55.0979910399447,1
2026-07-07,AFRIBANK,African Heritage Bank Plc,Banking,70.14375375187467,72.84092462356094,69.03893513357691,71.51171047043451,11477252,0.01950218865387254,68.85325540128086,69.58806695565364,0.0220526338024106,56.02628515478587,0
2026-07-08,AFRIBANK,African Heritage Bank Plc,Banking,71.51171047043451,71.98919456364406,65.87404282111615,66.25359665620273,11943279,-0.07352801072218332,68.26906049315376,69.46949937626883,0.02761644537547876,38.03898307597444,1
2026-07-09,AFRIBANK,African Heritage Bank Plc,Banking,66.25359665620273,73.42235154976042,64.73549817396704,72.87895632182301,8845014,0.1,68.78987196937814,69.67411683100713,0.03574688717281069,47.52046571794358,1
2026-07-10,AFRIBANK,African Heritage Bank Plc,Banking,72.87895632182301,76.8460949016252,71.31825372689138,76.24860796558507,16886896,0.04623627743627605,69.77415956021446,70.12874480681504,0.036361565236687,53.4557647536808,1
2026-07-13,AFRIBANK,African Heritage Bank Plc,Banking,76.24860796558507,78.76263560310764,76.04847406967504,77.180763627605,15127063,0.01222521547463092,70.83681160376847,70.60906262153665,0.03637964279476616,56.21009297846044,0
2026-07-14,AFRIBANK,African Heritage Bank Plc,Banking,77.180763627605,78.40219843350951,76.55438606282951,76.88086060040592,12820697,-0.003885722466366072,71.75472781899235,71.03550238208993,0.0364485648081965,58.77042463467642,1
2026-07-15,AFRIBANK,African Heritage Bank Plc,Banking,76.88086060040592,85.22907945649841,76.6007202228807,84.56894666044653,9847316,0.1,73.42386384116591,71.79649655709089,0.04202094841656985,77.66158191622036,0
2026-07-16,AFRIBANK,African Heritage Bank Plc,Banking,84.56894666044653,84.87302097263294,77.82629885659424,78.03122744377765,4237776,-0.07730638106347149,74.30891257787725,72.13155780889673,0.04613198273276799,66.22903360769087,0
2026-07-17,AFRIBANK,African Heritage Bank Plc,Banking,78.03122744377765,79.08092794836897,72.64841281153798,74.00399543089694,16705220,-0.05161051728658725,74.7702418929052,72.12568612228878,0.04710228866015548,59.38357859847149,1
2026-07-20,AFRIBANK,African Heritage Bank Plc,Banking,74.00399543089694,78.15703728065327,72.87660353462394,77.15826899575195,898989,0.04262301712885757,75.47169341729293,72.26879282256449,0.04801664021631461,61.33813204321782,0
2026-07-21,AFRIBANK,African Heritage Bank Plc,Banking,77.15826899575195,78.34688828623797,68.83786133875009,70.28911300177505,6845129,-0.08902682866505321,75.34943367042698,72.10134453585393,0.05221901889838282,52.49146395358146,0
2026-02-27,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1281.969518191016,1305.670786751154,1214.686819732061,1219.686085249532,9972607,-0.04858417618959592,1329.423793084551,1497.385422696342,0.04650102860419961,27.82363207286892,1
2026-03-02,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1219.686085249532,1237.370260885605,1193.181023052385,1234.342660277362,10708983,0.01201667806584121,1321.947743377217,1468.648397443388,0.04671032296563152,31.40906293964103,1
2026-03-03,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1234.342660277362,1276.019292005687,1228.703491504069,1258.461933098469,12541554,0.01954017599593267,1311.802956750994,1440.483349617549,0.04714381754306857,17.87709440092021,1
2026-03-04,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1258.461933098469,1298.509488504861,1252.750983792092,1281.719402725492,8988024,0.0184808686026443,1302.705940733231,1412.738373767077,0.04749201257295978,25.67439484479529,0
2026-03-05,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1281.719402725492,1290.444737974975,1255.513635694374,1280.70320526565,14244048,-0.0007928392577037859,1294.020071234407,1387.312588870964,0.04756994865922864,30.80257358539575,1
2026-03-06,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1280.70320526565,1298.253733167009,1256.154104785366,1294.943128338214,2912525,0.01111883144667382,1288.39980854323,1371.54489464442,0.0434944324332692,47.79846422805245,0
2026-03-09,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1294.943128338214,1299.44319436386,1251.235937661826,1274.694959069913,14832881,-0.01563633863541554,1279.368977825641,1355.977987355685,0.04349814974333562,35.36007947150244,0
2026-03-10,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1274.694959069913,1300.23902964969,1218.463062267657,1234.376565328441,6348468,-0.03162983696969455,1267.926002535694,1341.509236887075,0.04326015080091206,28.29189133363322,1
2026-03-11,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1234.376565328441,1259.292011046914,1218.370541001329,1247.890886130524,7594057,0.01094829663951606,1260.878834367461,1320.097444585065,0.03522455833027949,31.69950605805245,0
2026-03-12,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1247.890886130524,1266.163647811798,1218.590826483696,1237.134586641851,9840843,-0.008619583337149945,1256.395341212545,1304.653216072221,0.0318895160761638,32.2579049807172,0
2026-03-13,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1237.134586641851,1264.044567417617,1180.167396537953,1207.262521580207,7919757,-0.0241461724408909,1255.152984845613,1292.288388965082,0.02998673647131796,26.61824421469289,1
2026-03-16,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1207.262521580207,1236.070361330597,1190.601470328256,1233.103007243255,4356742,0.02140419767957774,1255.029019542202,1288.488381459709,0.02170414494076942,33.32610251901561,0
2026-03-17,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1233.103007243255,1252.155562114005,1190.608198504568,1200.43524318872,9242826,-0.02649232372530488,1249.226350551227,1280.51465365111,0.01996329848962908,33.11384242133114,0
2026-03-18,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1200.43524318872,1206.657863538569,1153.821751601917,1180.691562800867,16479246,-0.0164471015824292,1239.123566558764,1270.914753645998,0.0197476864064114,34.77179170560576,1
2026-03-19,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1180.691562800867,1213.589643138745,1163.344689014836,1189.389285132878,15596597,0.007366633764518118,1229.992174545487,1262.006122889947,0.02000802081483994,44.56946037999002,1
2026-03-20,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1189.389285132878,1231.051832546628,1161.293568553446,1214.252096726122,9252775,0.02090384696080942,1221.923071384278,1255.161439963754,0.02088810333191965,46.52598207631744,1
2026-03-23,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1214.252096726122,1253.073939216446,1188.327170785419,1236.9078838423,19333822,0.01865822359068879,1218.144363861516,1248.756670843579,0.02129412448106461,46.25395953677132,0
2026-03-24,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1236.9078838423,1256.307644517722,1205.737505891344,1234.788045520287,18466597,-0.001713820689240568,1218.185511880701,1243.055757208198,0.02123517537907993,41.19663322071563,1
2026-03-25,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1234.788045520287,1263.345898362823,1231.236986629733,1238.849763913261,12078976,0.00328940534184002,1217.281399658975,1239.080117013218,0.02084070895035327,42.23783386317187,0
2026-03-26,AIRTELNG,Airtel Nigeria Holdings Plc,Telecommunications,1238.849763913261,1257.297489456983,1204.173702395419,1230.47586734408,11659651,-0.006759412491414717,1216.615527729198,1236.505434470871,0.02004611399282483,37.77792833406713,0
